item_details	employee_id	sales_year	week_no	weekly_sales
ESP_001	EMP234	2020	W23	11
ESP_001	EMP234	2020	W24	8
ESP_001	EMP234	2020	W25	6
ESP_001	EMP234	2020	W26	7
ESP_001	EMP234	2020	W27	4
ESP_001	EMP234	2020	W28	4
ESP_001	EMP234	2020	W29	4
ESP_001	EMP234	2020	W30	6
ESP_001	EMP234	2020	W31	8
ESP_001	EMP234	2020	W32	13
ESP_001	EMP234	2020	W33	10
ESP_001	EMP234	2020	W34	7
ESP_001	EMP234	2020	W35	4
ESP_001	EMP234	2020	W36	7
ESP_001	EMP234	2020	W37	9
ESP_001	EMP234	2020	W38	7
ESP_001	EMP234	2020	W39	3
ESP_001	EMP234	2020	W40	1
ESP_001	EMP234	2020	W41	2
ESP_001	EMP234	2020	W42	1
ESP_001	EMP234	2020	W43	1
ESP_001	EMP234	2020	W44	0
ESP_001	EMP234	2020	W45	0
ESP_001	EMP234	2020	W46	0
ESP_001	EMP234	2020	W47	0
ESP_001	EMP234	2020	W48	0
ESP_001	EMP234	2020	W49	0
ESP_001	EMP234	2020	W50	0
ESP_001	EMP234	2020	W51	0
ESP_001	EMP234	2021	W0	0
ESP_001	EMP234	2021	W1	0
ESP_001	EMP234	2021	W2	0
ESP_001	EMP234	2021	W3	3
ESP_001	EMP234	2021	W4	3
ESP_001	EMP234	2021	W5	5
ESP_001	EMP234	2021	W6	4
ESP_001	EMP234	2021	W7	8
ESP_001	EMP234	2021	W8	13
ESP_001	EMP234	2021	W9	7
ESP_001	EMP234	2021	W10	4
ESP_001	EMP234	2021	W11	2
ESP_001	EMP234	2021	W12	2
ESP_001	EMP234	2021	W13	3
ESP_001	EMP234	2021	W14	3
ESP_001	EMP234	2021	W15	7
ESP_001	EMP234	2021	W16	8
ESP_001	EMP234	2021	W17	8
ESP_001	EMP234	2021	W18	10
ESP_001	EMP234	2021	W19	11
ESP_001	EMP234	2021	W20	11
ESP_001	EMP234	2021	W21	10
ESP_001	EMP234	2021	W22	13
ESP_001	EMP234	2021	W23	15
ESP_001	EMP234	2021	W24	11
ESP_001	EMP234	2021	W25	9
ESP_001	EMP234	2021	W26	7
ESP_001	EMP234	2021	W27	8
ESP_001	EMP234	2021	W28	7
ESP_001	EMP234	2021	W29	5
ESP_001	EMP234	2021	W30	9
ESP_001	EMP234	2021	W31	4
ESP_001	EMP234	2021	W32	8
ESP_001	EMP234	2021	W33	10
ESP_001	EMP234	2021	W34	4
ESP_001	EMP234	2021	W35	6
ESP_001	EMP234	2021	W36	5
ESP_001	EMP234	2021	W37	3
ESP_001	EMP234	2021	W38	6
ESP_001	EMP234	2021	W39	2
ESP_001	EMP234	2021	W40	2
ESP_001	EMP234	2021	W41	3
ESP_001	EMP234	2021	W42	2
ESP_001	EMP234	2021	W43	2
ESP_001	EMP234	2021	W44	1
ESP_001	EMP234	2021	W45	2
ESP_001	EMP234	2021	W46	2
ESP_001	EMP234	2021	W47	2
ESP_001	EMP234	2021	W48	1
ESP_001	EMP234	2021	W49	1
ESP_001	EMP234	2021	W50	1
ESP_001	EMP234	2021	W51	0
ESP_001	EMP244	2020	W0	6
ESP_001	EMP244	2020	W1	7
ESP_001	EMP244	2020	W2	9
ESP_001	EMP244	2020	W3	9
ESP_001	EMP244	2020	W4	13
ESP_001	EMP244	2020	W5	12
ESP_001	EMP244	2020	W6	18
ESP_001	EMP244	2020	W7	19
ESP_001	EMP244	2020	W8	14
ESP_001	EMP244	2020	W9	13
ESP_001	EMP244	2020	W10	10
ESP_001	EMP244	2020	W11	9
ESP_001	EMP244	2020	W12	8
ESP_001	EMP244	2020	W13	9
ESP_001	EMP244	2020	W14	10
ESP_001	EMP244	2020	W15	14
ESP_001	EMP244	2020	W16	11
ESP_001	EMP244	2020	W17	11
ESP_001	EMP244	2020	W18	14
ESP_001	EMP244	2020	W19	17
ESP_001	EMP244	2020	W20	19
ESP_001	EMP244	2020	W21	22
ESP_001	EMP244	2020	W22	24
ESP_001	EMP244	2020	W23	21
ESP_001	EMP244	2020	W24	15
ESP_001	EMP244	2020	W25	11
ESP_001	EMP244	2020	W26	10
ESP_001	EMP244	2020	W27	15
ESP_001	EMP244	2020	W28	9
ESP_001	EMP244	2020	W29	6
ESP_001	EMP244	2020	W30	10
ESP_001	EMP244	2020	W31	8
ESP_001	EMP244	2020	W32	12
ESP_001	EMP244	2020	W33	7
ESP_001	EMP244	2020	W34	16
ESP_001	EMP244	2020	W35	9
ESP_001	EMP244	2020	W36	10
ESP_001	EMP244	2020	W37	12
ESP_001	EMP244	2020	W38	15
ESP_001	EMP244	2020	W39	9
ESP_001	EMP244	2020	W40	7
ESP_001	EMP244	2020	W41	7
ESP_001	EMP244	2020	W42	10
ESP_001	EMP244	2020	W43	5
ESP_001	EMP244	2020	W44	7
ESP_001	EMP244	2020	W45	5
ESP_001	EMP244	2020	W46	8
ESP_001	EMP244	2020	W47	8
ESP_001	EMP244	2020	W48	8
ESP_001	EMP244	2020	W49	5
ESP_001	EMP244	2020	W50	3
ESP_001	EMP244	2020	W51	2
ESP_001	EMP244	2021	W0	7
ESP_001	EMP244	2021	W1	10
ESP_001	EMP244	2021	W2	9
ESP_001	EMP244	2021	W3	12
ESP_001	EMP244	2021	W4	10
ESP_001	EMP244	2021	W5	14
ESP_001	EMP244	2021	W6	16
ESP_001	EMP244	2021	W7	17
ESP_001	EMP244	2021	W8	26
ESP_001	EMP244	2021	W9	16
ESP_001	EMP244	2021	W10	14
ESP_001	EMP244	2021	W11	6
ESP_001	EMP244	2021	W12	7
ESP_001	EMP244	2021	W13	7
ESP_001	EMP244	2021	W14	7
ESP_001	EMP244	2021	W15	14
ESP_001	EMP244	2021	W16	16
ESP_001	EMP244	2021	W17	21
ESP_001	EMP244	2021	W18	18
ESP_001	EMP244	2021	W19	17
ESP_001	EMP244	2021	W20	25
ESP_001	EMP244	2021	W21	18
ESP_001	EMP244	2021	W22	21
ESP_001	EMP244	2021	W23	30
ESP_001	EMP244	2021	W24	24
ESP_001	EMP244	2021	W25	23
ESP_001	EMP244	2021	W26	10
ESP_001	EMP244	2021	W27	9
ESP_001	EMP244	2021	W28	16
ESP_001	EMP244	2021	W29	7
ESP_001	EMP244	2021	W30	9
ESP_001	EMP244	2021	W31	11
ESP_001	EMP244	2021	W32	15
ESP_001	EMP244	2021	W33	12
ESP_001	EMP244	2021	W34	13
ESP_001	EMP244	2021	W35	12
ESP_001	EMP244	2021	W36	11
ESP_001	EMP244	2021	W37	21
ESP_001	EMP244	2021	W38	9
ESP_001	EMP244	2021	W39	8
ESP_001	EMP244	2021	W40	11
ESP_001	EMP244	2021	W41	7
ESP_001	EMP244	2021	W42	9
ESP_001	EMP244	2021	W43	6
ESP_001	EMP244	2021	W44	5
ESP_001	EMP244	2021	W45	7
ESP_001	EMP244	2021	W46	8
ESP_001	EMP244	2021	W47	8
ESP_001	EMP244	2021	W48	8
ESP_001	EMP244	2021	W49	7
ESP_001	EMP244	2021	W50	7
ESP_001	EMP244	2021	W51	8
ESP_001	EMP256	2020	W0	2
ESP_001	EMP256	2020	W1	2
ESP_001	EMP256	2020	W2	3
ESP_001	EMP256	2020	W3	3
ESP_001	EMP256	2020	W4	4
ESP_001	EMP256	2020	W5	4
ESP_001	EMP256	2020	W6	3
ESP_001	EMP256	2020	W7	1
ESP_001	EMP256	2020	W8	1
ESP_001	EMP256	2020	W9	3
ESP_001	EMP256	2020	W10	5
ESP_001	EMP256	2020	W11	6
ESP_001	EMP256	2020	W12	6
ESP_001	EMP256	2020	W13	5
ESP_001	EMP256	2020	W14	5
ESP_001	EMP256	2020	W15	4
ESP_001	EMP256	2020	W16	3
ESP_001	EMP256	2020	W17	3
ESP_001	EMP256	2020	W18	3
ESP_001	EMP256	2020	W19	3
ESP_001	EMP256	2020	W20	3
ESP_001	EMP256	2020	W21	3
ESP_001	EMP256	2020	W22	7
ESP_001	EMP256	2020	W23	6
ESP_001	EMP256	2020	W24	7
ESP_001	EMP256	2020	W25	3
ESP_001	EMP256	2020	W26	3
ESP_001	EMP256	2020	W27	3
ESP_001	EMP256	2020	W28	4
ESP_001	EMP256	2020	W29	4
ESP_001	EMP256	2020	W30	4
ESP_001	EMP256	2020	W31	4
ESP_001	EMP256	2020	W32	8
ESP_001	EMP256	2020	W33	6
ESP_001	EMP256	2020	W34	6
ESP_001	EMP256	2020	W35	6
ESP_001	EMP256	2020	W36	5
ESP_001	EMP256	2020	W37	9
ESP_001	EMP256	2020	W38	6
ESP_001	EMP256	2020	W39	2
ESP_001	EMP256	2020	W40	1
ESP_001	EMP256	2020	W41	1
ESP_001	EMP256	2020	W42	1
ESP_001	EMP256	2020	W43	1
ESP_001	EMP256	2020	W44	1
ESP_001	EMP256	2020	W45	1
ESP_001	EMP256	2020	W46	1
ESP_001	EMP256	2020	W47	1
ESP_001	EMP256	2020	W48	0
ESP_001	EMP256	2020	W49	1
ESP_001	EMP256	2020	W50	1
ESP_001	EMP256	2020	W51	0
ESP_001	EMP256	2021	W0	1
ESP_001	EMP256	2021	W1	2
ESP_001	EMP256	2021	W2	3
ESP_001	EMP256	2021	W3	4
ESP_001	EMP256	2021	W4	3
ESP_001	EMP256	2021	W5	5
ESP_001	EMP256	2021	W6	4
ESP_001	EMP256	2021	W7	3
ESP_001	EMP256	2021	W8	1
ESP_001	EMP256	2021	W9	1
ESP_001	EMP256	2021	W10	1
ESP_001	EMP256	2021	W11	0
ESP_001	EMP256	2021	W12	0
ESP_001	EMP256	2021	W13	1
ESP_001	EMP256	2021	W14	1
ESP_001	EMP256	2021	W15	3
ESP_001	EMP256	2021	W16	3
ESP_001	EMP256	2021	W17	3
ESP_001	EMP256	2021	W18	7
ESP_001	EMP256	2021	W19	3
ESP_001	EMP256	2021	W20	5
ESP_001	EMP256	2021	W21	5
ESP_001	EMP256	2021	W22	7
ESP_001	EMP256	2021	W23	6
ESP_001	EMP256	2021	W24	7
ESP_001	EMP256	2021	W25	3
ESP_001	EMP256	2021	W26	3
ESP_001	EMP256	2021	W27	6
ESP_001	EMP256	2021	W28	6
ESP_001	EMP256	2021	W29	6
ESP_001	EMP256	2021	W30	4
ESP_001	EMP256	2021	W31	6
ESP_001	EMP256	2021	W32	12
ESP_001	EMP256	2021	W33	7
ESP_001	EMP256	2021	W34	8
ESP_001	EMP256	2021	W35	4
ESP_001	EMP256	2021	W36	2
ESP_001	EMP256	2021	W37	3
ESP_001	EMP256	2021	W38	1
ESP_001	EMP256	2021	W39	0
ESP_001	EMP256	2021	W40	0
ESP_001	EMP256	2021	W41	0
ESP_001	EMP256	2021	W42	0
ESP_001	EMP256	2021	W43	0
ESP_001	EMP256	2021	W44	0
ESP_001	EMP256	2021	W45	0
ESP_001	EMP256	2021	W46	0
ESP_001	EMP256	2021	W47	0
ESP_001	EMP256	2021	W48	0
ESP_001	EMP256	2021	W49	0
ESP_001	EMP256	2021	W50	0
ESP_001	EMP256	2021	W51	0
ESP_001	EMP267	2020	W0	4
ESP_001	EMP267	2020	W1	7
ESP_001	EMP267	2020	W2	7
ESP_001	EMP267	2020	W3	8
ESP_001	EMP267	2020	W4	7
ESP_001	EMP267	2020	W5	11
ESP_001	EMP267	2020	W6	9
ESP_001	EMP267	2020	W7	14
ESP_001	EMP267	2020	W8	13
ESP_001	EMP267	2020	W9	7
ESP_001	EMP267	2020	W10	11
ESP_001	EMP267	2020	W11	7
ESP_001	EMP267	2020	W12	6
ESP_001	EMP267	2020	W13	7
ESP_001	EMP267	2020	W14	9
ESP_001	EMP267	2020	W15	7
ESP_001	EMP267	2020	W16	8
ESP_001	EMP267	2020	W17	10
ESP_001	EMP267	2020	W18	12
ESP_001	EMP267	2020	W19	9
ESP_001	EMP267	2020	W20	11
ESP_001	EMP267	2020	W21	9
ESP_001	EMP267	2020	W22	15
ESP_001	EMP267	2020	W23	10
ESP_001	EMP267	2020	W24	7
ESP_001	EMP267	2020	W25	7
ESP_001	EMP267	2020	W26	8
ESP_001	EMP267	2020	W27	13
ESP_001	EMP267	2020	W28	16
ESP_001	EMP267	2020	W29	6
ESP_001	EMP267	2020	W30	10
ESP_001	EMP267	2020	W31	9
ESP_001	EMP267	2020	W32	9
ESP_001	EMP267	2020	W33	12
ESP_001	EMP267	2020	W34	12
ESP_001	EMP267	2020	W35	9
ESP_001	EMP267	2020	W36	6
ESP_001	EMP267	2020	W37	9
ESP_001	EMP267	2020	W38	6
ESP_001	EMP267	2020	W39	2
ESP_001	EMP267	2020	W40	1
ESP_001	EMP267	2020	W41	1
ESP_001	EMP267	2020	W42	2
ESP_001	EMP267	2020	W43	2
ESP_001	EMP267	2020	W44	3
ESP_001	EMP267	2020	W45	5
ESP_001	EMP267	2020	W46	6
ESP_001	EMP267	2020	W47	4
ESP_001	EMP267	2020	W48	2
ESP_001	EMP267	2020	W49	4
ESP_001	EMP267	2020	W50	2
ESP_001	EMP267	2020	W51	1
ESP_001	EMP267	2021	W0	3
ESP_001	EMP267	2021	W1	3
ESP_001	EMP267	2021	W2	1
ESP_001	EMP267	2021	W3	1
ESP_001	EMP267	2021	W4	0
ESP_001	EMP267	2021	W5	7
ESP_001	EMP267	2021	W6	13
ESP_001	EMP267	2021	W7	19
ESP_001	EMP267	2021	W8	22
ESP_001	EMP267	2021	W9	21
ESP_001	EMP267	2021	W10	14
ESP_001	EMP267	2021	W11	7
ESP_001	EMP267	2021	W12	3
ESP_001	EMP267	2021	W13	5
ESP_001	EMP267	2021	W14	5
ESP_001	EMP267	2021	W15	4
ESP_001	EMP267	2021	W16	6
ESP_001	EMP267	2021	W17	5
ESP_001	EMP267	2021	W18	5
ESP_001	EMP267	2021	W19	5
ESP_001	EMP267	2021	W20	7
ESP_001	EMP267	2021	W21	9
ESP_001	EMP267	2021	W22	9
ESP_001	EMP267	2021	W23	11
ESP_001	EMP267	2021	W24	10
ESP_001	EMP267	2021	W25	9
ESP_001	EMP267	2021	W26	13
ESP_001	EMP267	2021	W27	16
ESP_001	EMP267	2021	W28	22
ESP_001	EMP267	2021	W29	13
ESP_001	EMP267	2021	W30	9
ESP_001	EMP267	2021	W31	7
ESP_001	EMP267	2021	W32	9
ESP_001	EMP267	2021	W33	4
ESP_001	EMP267	2021	W34	4
ESP_001	EMP267	2021	W35	4
ESP_001	EMP267	2021	W36	5
ESP_001	EMP267	2021	W37	7
ESP_001	EMP267	2021	W38	4
ESP_001	EMP267	2021	W39	3
ESP_001	EMP267	2021	W40	2
ESP_001	EMP267	2021	W41	4
ESP_001	EMP267	2021	W42	5
ESP_001	EMP267	2021	W43	3
ESP_001	EMP267	2021	W44	3
ESP_001	EMP267	2021	W45	3
ESP_001	EMP267	2021	W46	4
ESP_001	EMP267	2021	W47	6
ESP_001	EMP267	2021	W48	3
ESP_001	EMP267	2021	W49	3
ESP_001	EMP267	2021	W50	4
ESP_001	EMP267	2021	W51	2
ESP_001	EMP290	2020	W0	1
ESP_001	EMP290	2020	W1	0
ESP_001	EMP290	2020	W2	0
ESP_001	EMP290	2020	W3	1
ESP_001	EMP290	2020	W4	0
ESP_001	EMP290	2020	W5	0
ESP_001	EMP290	2020	W6	0
ESP_001	EMP290	2020	W7	0
ESP_001	EMP290	2020	W8	0
ESP_001	EMP290	2020	W9	0
ESP_001	EMP290	2020	W10	0
ESP_001	EMP290	2020	W11	0
ESP_001	EMP290	2020	W12	0
ESP_001	EMP290	2020	W13	0
ESP_001	EMP290	2020	W14	0
ESP_001	EMP290	2020	W15	0
ESP_001	EMP290	2020	W16	0
ESP_001	EMP290	2020	W17	0
ESP_001	EMP290	2020	W18	0
ESP_001	EMP290	2020	W19	0
ESP_001	EMP290	2020	W20	1
ESP_001	EMP290	2020	W21	1
ESP_001	EMP290	2020	W22	0
ESP_001	EMP290	2020	W23	0
ESP_001	EMP290	2020	W24	0
ESP_001	EMP290	2020	W25	1
ESP_001	EMP290	2020	W26	1
ESP_001	EMP290	2020	W27	1
ESP_001	EMP290	2020	W28	1
ESP_001	EMP290	2020	W29	1
ESP_001	EMP290	2020	W30	0
ESP_001	EMP290	2020	W31	1
ESP_001	EMP290	2020	W32	2
ESP_001	EMP290	2020	W33	2
ESP_001	EMP290	2020	W34	0
ESP_001	EMP290	2020	W35	1
ESP_001	EMP290	2020	W36	0
ESP_001	EMP290	2020	W37	0
ESP_001	EMP290	2020	W38	0
ESP_001	EMP290	2020	W39	0
ESP_001	EMP290	2020	W40	0
ESP_001	EMP290	2020	W41	0
ESP_001	EMP290	2020	W42	0
ESP_001	EMP290	2020	W43	0
ESP_001	EMP290	2020	W44	0
ESP_001	EMP290	2020	W45	0
ESP_001	EMP290	2020	W46	0
ESP_001	EMP290	2020	W47	1
ESP_001	EMP290	2020	W48	1
ESP_001	EMP290	2020	W49	0
ESP_001	EMP290	2020	W50	0
ESP_001	EMP290	2020	W51	0
ESP_001	EMP290	2021	W0	0
ESP_001	EMP290	2021	W1	0
ESP_001	EMP290	2021	W2	0
ESP_001	EMP290	2021	W3	0
ESP_001	EMP290	2021	W4	0
ESP_001	EMP290	2021	W5	0
ESP_001	EMP290	2021	W6	0
ESP_001	EMP290	2021	W7	0
ESP_001	EMP290	2021	W8	0
ESP_001	EMP290	2021	W9	0
ESP_001	EMP290	2021	W10	0
ESP_001	EMP290	2021	W11	0
ESP_001	EMP290	2021	W12	0
ESP_001	EMP290	2021	W13	0
ESP_001	EMP290	2021	W14	0
ESP_001	EMP290	2021	W15	0
ESP_001	EMP290	2021	W16	0
ESP_001	EMP290	2021	W17	0
ESP_001	EMP290	2021	W18	0
ESP_001	EMP290	2021	W19	0
ESP_001	EMP290	2021	W20	0
ESP_001	EMP290	2021	W21	0
ESP_001	EMP290	2021	W22	1
ESP_001	EMP290	2021	W23	1
ESP_001	EMP290	2021	W24	1
ESP_001	EMP290	2021	W25	2
ESP_001	EMP290	2021	W26	1
ESP_001	EMP290	2021	W27	1
ESP_001	EMP290	2021	W28	0
ESP_001	EMP290	2021	W29	0
ESP_001	EMP290	2021	W30	0
ESP_001	EMP290	2021	W31	0
ESP_001	EMP290	2021	W32	2
ESP_001	EMP290	2021	W33	1
ESP_001	EMP290	2021	W34	1
ESP_001	EMP290	2021	W35	0
ESP_001	EMP290	2021	W36	0
ESP_001	EMP290	2021	W37	0
ESP_001	EMP290	2021	W38	0
ESP_001	EMP290	2021	W39	0
ESP_001	EMP290	2021	W40	0
ESP_001	EMP290	2021	W41	0
ESP_001	EMP290	2021	W42	0
ESP_001	EMP290	2021	W43	0
ESP_001	EMP290	2021	W44	0
ESP_001	EMP290	2021	W45	0
ESP_001	EMP290	2021	W46	0
ESP_001	EMP290	2021	W47	0
ESP_001	EMP290	2021	W48	0
ESP_001	EMP290	2021	W49	0
ESP_001	EMP290	2021	W50	0
ESP_001	EMP290	2021	W51	0
ESP_002	EMP234	2020	W0	1
ESP_002	EMP234	2020	W1	3
ESP_002	EMP234	2020	W2	3
ESP_002	EMP234	2020	W3	4
ESP_002	EMP234	2020	W4	4
ESP_002	EMP234	2020	W5	4
ESP_002	EMP234	2020	W6	4
ESP_002	EMP234	2020	W7	5
ESP_002	EMP234	2020	W8	3
ESP_002	EMP234	2020	W9	3
ESP_002	EMP234	2020	W10	1
ESP_002	EMP234	2020	W11	0
ESP_002	EMP234	2020	W12	0
ESP_002	EMP234	2020	W13	0
ESP_002	EMP234	2020	W14	1
ESP_002	EMP234	2020	W15	1
ESP_002	EMP234	2020	W16	3
ESP_002	EMP234	2020	W17	1
ESP_002	EMP234	2020	W18	1
ESP_002	EMP234	2020	W19	0
ESP_002	EMP234	2020	W20	0
ESP_002	EMP234	2020	W21	3
ESP_002	EMP234	2020	W22	5
ESP_002	EMP234	2020	W23	8
ESP_002	EMP234	2020	W24	5
ESP_002	EMP234	2020	W25	3
ESP_002	EMP234	2020	W26	3
ESP_002	EMP234	2020	W27	4
ESP_002	EMP234	2020	W28	2
ESP_002	EMP234	2020	W29	3
ESP_002	EMP234	2020	W30	4
ESP_002	EMP234	2020	W31	5
ESP_002	EMP234	2020	W32	10
ESP_002	EMP234	2020	W33	10
ESP_002	EMP234	2020	W34	4
ESP_002	EMP234	2020	W35	7
ESP_002	EMP234	2020	W36	5
ESP_002	EMP234	2020	W37	7
ESP_002	EMP234	2020	W38	4
ESP_002	EMP234	2020	W39	1
ESP_002	EMP234	2020	W40	0
ESP_002	EMP234	2020	W41	0
ESP_002	EMP234	2020	W42	0
ESP_002	EMP234	2020	W43	0
ESP_002	EMP234	2020	W44	0
ESP_002	EMP234	2020	W45	0
ESP_002	EMP234	2020	W46	0
ESP_002	EMP234	2020	W47	0
ESP_002	EMP234	2020	W48	0
ESP_002	EMP234	2020	W49	0
ESP_002	EMP234	2020	W50	0
ESP_002	EMP234	2020	W51	0
ESP_002	EMP234	2021	W0	0
ESP_002	EMP234	2021	W1	0
ESP_002	EMP234	2021	W2	0
ESP_002	EMP234	2021	W3	1
ESP_002	EMP234	2021	W4	1
ESP_002	EMP234	2021	W5	2
ESP_002	EMP234	2021	W6	1
ESP_002	EMP234	2021	W7	1
ESP_002	EMP234	2021	W8	3
ESP_002	EMP234	2021	W9	1
ESP_002	EMP234	2021	W10	1
ESP_002	EMP234	2021	W11	0
ESP_002	EMP234	2021	W12	0
ESP_002	EMP234	2021	W13	1
ESP_002	EMP234	2021	W14	1
ESP_002	EMP234	2021	W15	3
ESP_002	EMP234	2021	W16	5
ESP_002	EMP234	2021	W17	3
ESP_002	EMP234	2021	W18	7
ESP_002	EMP234	2021	W19	3
ESP_002	EMP234	2021	W20	3
ESP_002	EMP234	2021	W21	7
ESP_002	EMP234	2021	W22	7
ESP_002	EMP234	2021	W23	11
ESP_002	EMP234	2021	W24	7
ESP_002	EMP234	2021	W25	5
ESP_002	EMP234	2021	W26	6
ESP_002	EMP234	2021	W27	6
ESP_002	EMP234	2021	W28	6
ESP_002	EMP234	2021	W29	6
ESP_002	EMP234	2021	W30	5
ESP_002	EMP234	2021	W31	4
ESP_002	EMP234	2021	W32	6
ESP_002	EMP234	2021	W33	4
ESP_002	EMP234	2021	W34	3
ESP_002	EMP234	2021	W35	2
ESP_002	EMP234	2021	W36	3
ESP_002	EMP234	2021	W37	3
ESP_002	EMP234	2021	W38	1
ESP_002	EMP234	2021	W39	0
ESP_002	EMP234	2021	W40	0
ESP_002	EMP234	2021	W41	0
ESP_002	EMP234	2021	W42	1
ESP_002	EMP234	2021	W43	1
ESP_002	EMP234	2021	W44	1
ESP_002	EMP234	2021	W45	2
ESP_002	EMP234	2021	W46	1
ESP_002	EMP234	2021	W47	1
ESP_002	EMP234	2021	W48	0
ESP_002	EMP234	2021	W49	0
ESP_002	EMP234	2021	W50	0
ESP_002	EMP234	2021	W51	0
ESP_002	EMP244	2020	W0	4
ESP_002	EMP244	2020	W1	3
ESP_002	EMP244	2020	W2	4
ESP_002	EMP244	2020	W3	9
ESP_002	EMP244	2020	W4	8
ESP_002	EMP244	2020	W5	10
ESP_002	EMP244	2020	W6	13
ESP_002	EMP244	2020	W7	10
ESP_002	EMP244	2020	W8	11
ESP_002	EMP244	2020	W9	7
ESP_002	EMP244	2020	W10	7
ESP_002	EMP244	2020	W11	3
ESP_002	EMP244	2020	W12	3
ESP_002	EMP244	2020	W13	3
ESP_002	EMP244	2020	W14	2
ESP_002	EMP244	2020	W15	4
ESP_002	EMP244	2020	W16	5
ESP_002	EMP244	2020	W17	5
ESP_002	EMP244	2020	W18	7
ESP_002	EMP244	2020	W19	5
ESP_002	EMP244	2020	W20	7
ESP_002	EMP244	2020	W21	9
ESP_002	EMP244	2020	W22	7
ESP_002	EMP244	2020	W23	6
ESP_002	EMP244	2020	W24	10
ESP_002	EMP244	2020	W25	5
ESP_002	EMP244	2020	W26	6
ESP_002	EMP244	2020	W27	8
ESP_002	EMP244	2020	W28	6
ESP_002	EMP244	2020	W29	8
ESP_002	EMP244	2020	W30	6
ESP_002	EMP244	2020	W31	8
ESP_002	EMP244	2020	W32	9
ESP_002	EMP244	2020	W33	10
ESP_002	EMP244	2020	W34	8
ESP_002	EMP244	2020	W35	7
ESP_002	EMP244	2020	W36	7
ESP_002	EMP244	2020	W37	10
ESP_002	EMP244	2020	W38	12
ESP_002	EMP244	2020	W39	8
ESP_002	EMP244	2020	W40	5
ESP_002	EMP244	2020	W41	4
ESP_002	EMP244	2020	W42	2
ESP_002	EMP244	2020	W43	3
ESP_002	EMP244	2020	W44	3
ESP_002	EMP244	2020	W45	5
ESP_002	EMP244	2020	W46	6
ESP_002	EMP244	2020	W47	5
ESP_002	EMP244	2020	W48	5
ESP_002	EMP244	2020	W49	2
ESP_002	EMP244	2020	W50	2
ESP_002	EMP244	2020	W51	1
ESP_002	EMP244	2021	W0	3
ESP_002	EMP244	2021	W1	4
ESP_002	EMP244	2021	W2	3
ESP_002	EMP244	2021	W3	5
ESP_002	EMP244	2021	W4	8
ESP_002	EMP244	2021	W5	11
ESP_002	EMP244	2021	W6	9
ESP_002	EMP244	2021	W7	10
ESP_002	EMP244	2021	W8	13
ESP_002	EMP244	2021	W9	7
ESP_002	EMP244	2021	W10	7
ESP_002	EMP244	2021	W11	3
ESP_002	EMP244	2021	W12	4
ESP_002	EMP244	2021	W13	5
ESP_002	EMP244	2021	W14	3
ESP_002	EMP244	2021	W15	4
ESP_002	EMP244	2021	W16	5
ESP_002	EMP244	2021	W17	6
ESP_002	EMP244	2021	W18	7
ESP_002	EMP244	2021	W19	5
ESP_002	EMP244	2021	W20	7
ESP_002	EMP244	2021	W21	7
ESP_002	EMP244	2021	W22	15
ESP_002	EMP244	2021	W23	8
ESP_002	EMP244	2021	W24	10
ESP_002	EMP244	2021	W25	10
ESP_002	EMP244	2021	W26	6
ESP_002	EMP244	2021	W27	7
ESP_002	EMP244	2021	W28	6
ESP_002	EMP244	2021	W29	6
ESP_002	EMP244	2021	W30	6
ESP_002	EMP244	2021	W31	8
ESP_002	EMP244	2021	W32	12
ESP_002	EMP244	2021	W33	12
ESP_002	EMP244	2021	W34	8
ESP_002	EMP244	2021	W35	7
ESP_002	EMP244	2021	W36	10
ESP_002	EMP244	2021	W37	10
ESP_002	EMP244	2021	W38	10
ESP_002	EMP244	2021	W39	6
ESP_002	EMP244	2021	W40	4
ESP_002	EMP244	2021	W41	4
ESP_002	EMP244	2021	W42	4
ESP_002	EMP244	2021	W43	3
ESP_002	EMP244	2021	W44	3
ESP_002	EMP244	2021	W45	3
ESP_002	EMP244	2021	W46	3
ESP_002	EMP244	2021	W47	4
ESP_002	EMP244	2021	W48	2
ESP_002	EMP244	2021	W49	3
ESP_002	EMP244	2021	W50	2
ESP_002	EMP244	2021	W51	0
ESP_002	EMP256	2020	W0	1
ESP_002	EMP256	2020	W1	0
ESP_002	EMP256	2020	W2	0
ESP_002	EMP256	2020	W3	1
ESP_002	EMP256	2020	W4	1
ESP_002	EMP256	2020	W5	1
ESP_002	EMP256	2020	W6	1
ESP_002	EMP256	2020	W7	0
ESP_002	EMP256	2020	W8	0
ESP_002	EMP256	2020	W9	0
ESP_002	EMP256	2020	W10	1
ESP_002	EMP256	2020	W11	1
ESP_002	EMP256	2020	W12	1
ESP_002	EMP256	2020	W13	1
ESP_002	EMP256	2020	W14	0
ESP_002	EMP256	2020	W15	0
ESP_002	EMP256	2020	W16	0
ESP_002	EMP256	2020	W17	0
ESP_002	EMP256	2020	W18	0
ESP_002	EMP256	2020	W19	0
ESP_002	EMP256	2020	W20	0
ESP_002	EMP256	2020	W21	0
ESP_002	EMP256	2020	W22	1
ESP_002	EMP256	2020	W23	1
ESP_002	EMP256	2020	W24	2
ESP_002	EMP256	2020	W25	3
ESP_002	EMP256	2020	W26	1
ESP_002	EMP256	2020	W27	1
ESP_002	EMP256	2020	W28	1
ESP_002	EMP256	2020	W29	0
